INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
2812,T,230505,163245,52.2969145N,1.1133557W,106,99.8,149
2813,T,230505,163246,52.2966996N,1.1131466W,106,99.8,149
2814,T,230505,163247,52.2964850N,1.1129366W,106,100,149
2815,T,230505,163248,52.2962703N,1.1127265W,106,100.1,149
2816,T,230505,163249,52.2960546N,1.1125166W,106,100.3,149
2817,T,230505,163250,52.2958387N,1.1123082W,106,100.3,149
2818,T,230505,163251,52.2956228N,1.1120998W,106,100.3,149
2819,T,230505,163252,52.2954074N,1.1118915W,106,100.3,149
2820,T,230505,163253,52.2951921N,1.1116832W,106,100.3,149
2821,T,230505,163254,52.2949768N,1.1114715W,106,100.3,149
2822,T,230505,163255,52.2947616N,1.1112589W,106,100.5,148
2823,T,230505,163256,52.2945466N,1.1110464W,106,100.7,148
2824,T,230505,163257,52.2943301N,1.1108337W,106,100.9,148
2825,T,230505,163258,52.2941117N,1.1106206W,105,101.3,149
2826,T,230505,163259,52.2938923N,1.1104068W,105,101.6,149
2827,T,230505,163300,52.2936742N,1.1101942W,105,101.6,149
2828,T,230505,163301,52.2934560N,1.1099805W,105,101.6,149
2829,T,230505,163302,52.2932375N,1.1097685W,105,101.8,149
2830,T,230505,163303,52.2930186N,1.1095561W,105,101.6,149
2831,T,230505,163304,52.2928016N,1.1093447W,105,101.4,149
2832,T,230505,163305,52.2925847N,1.1091324W,105,101.3,149
2833,T,230505,163306,52.2923681N,1.1089217W,105,101.1,149
2834,T,230505,163307,52.2921530N,1.1087130W,105,100.7,149
2835,T,230505,163308,52.2919393N,1.1085059W,104,100,149
2836,T,230505,163309,52.2917267N,1.1082998W,104,99.6,149
2837,T,230505,163310,52.2915155N,1.1080921W,104,99.2,149
2838,T,230505,163311,52.2913042N,1.1078872W,104,98.8,149
2839,T,230505,163312,52.2910939N,1.1076817W,104,98.5,149
2840,T,230505,163313,52.2908837N,1.1074749W,104,98.3,148
2841,T,230505,163314,52.2906734N,1.1072688W,104,98.3,149
2842,T,230505,163315,52.2904640N,1.1070654W,104,98.1,149
2843,T,230505,163316,52.2902551N,1.1068657W,104,97.6,149
2844,T,230505,163317,52.2900476N,1.1066671W,104,97,149
2845,T,230505,163318,52.2898435N,1.1064686W,104,96.1,149
2846,T,230505,163319,52.2896422N,1.1062700W,104,95.3,148
2847,T,230505,163320,52.2894406N,1.1060715W,104,94.8,148
2848,T,230505,163321,52.2892396N,1.1058734W,104,94.4,148
2849,T,230505,163322,52.2890388N,1.1056754W,104,94,148
2850,T,230505,163323,52.2888389N,1.1054781W,104,93.7,148
2851,T,230505,163324,52.2886395N,1.1052834W,104,93.3,149
2852,T,230505,163325,52.2884401N,1.1050894W,104,93.1,149
2853,T,230505,163326,52.2882398N,1.1048960W,104,93.1,149
2854,T,230505,163327,52.2880383N,1.1047017W,104,93.5,149
2855,T,230505,163328,52.2878363N,1.1045067W,104,93.7,149
2856,T,230505,163329,52.2876350N,1.1043112W,104,93.7,149
2857,T,230505,163330,52.2874350N,1.1041154W,104,93.5,149
2858,T,230505,163331,52.2872351N,1.1039206W,104,93.3,149
2859,T,230505,163332,52.2870353N,1.1037243W,104,93.3,149
2860,T,230505,163333,52.2868351N,1.1035269W,104,93.5,148
2861,T,230505,163334,52.2866330N,1.1033278W,104,94,148
2862,T,230505,163335,52.2864289N,1.1031267W,104,94.6,148
2863,T,230505,163336,52.2862230N,1.1029260W,104,95.3,149
2864,T,230505,163337,52.2860150N,1.1027256W,104,95.9,149
2865,T,230505,163338,52.2858052N,1.1025242W,104,96.6,149
2866,T,230505,163339,52.2855947N,1.1023207W,104,97.2,149
2867,T,230505,163340,52.2853840N,1.1021156W,104,97.7,149
2868,T,230505,163341,52.2851728N,1.1019086W,104,98.1,149
2869,T,230505,163342,52.2849618N,1.1017017W,105,98.3,149
2870,T,230505,163343,52.2847508N,1.1014955W,105,98.3,149
2871,T,230505,163344,52.2845407N,1.1012915W,105,98.1,149
2872,T,230505,163345,52.2843314N,1.1010890W,105,97.7,149
2873,T,230505,163346,52.2841231N,1.1008883W,104,97.4,149
2874,T,230505,163347,52.2839161N,1.1006876W,104,96.8,149
2875,T,230505,163348,52.2837117N,1.1004868W,104,96.1,148
2876,T,230505,163349,52.2835137N,1.1002985W,104,95.5,148
2877,T,230505,163350,52.2833123N,1.1001105W,104,94.8,149
2878,T,230505,163351,52.2831171N,1.0999221W,103,94,149
2879,T,230505,163352,52.2829164N,1.0997298W,103,93.7,149
2880,T,230505,163353,52.2827153N,1.0995343W,102,93.5,149
2881,T,230505,163354,52.2825164N,1.0993390W,102,93.1,149
2882,T,230505,163355,52.2823170N,1.0991449W,101,93.1,148
2883,T,230505,163356,52.2821183N,1.0989499W,101,92.9,148
2884,T,230505,163357,52.2819197N,1.0987551W,100,92.6,148
2885,T,230505,163358,52.2817236N,1.0985621W,99,92.2,149
2886,T,230505,163359,52.2815270N,1.0983715W,99,91.8,149
2887,T,230505,163400,52.2813321N,1.0981799W,98,91.4,149
2888,T,230505,163401,52.2811369N,1.0979917W,98,90.9,149
2889,T,230505,163402,52.2809437N,1.0978021W,97,90.7,149
2890,T,230505,163403,52.2807474N,1.0976104W,97,91.3,149
2891,T,230505,163404,52.2805486N,1.0974173W,96,91.6,149
2892,T,230505,163405,52.2803519N,1.0972230W,96,91.8,148
2893,T,230505,163406,52.2801567N,1.0970301W,95,91.6,148
2894,T,230505,163407,52.2799609N,1.0968379W,95,91.6,149
2895,T,230505,163408,52.2797639N,1.0966463W,95,91.8,149
2896,T,230505,163409,52.2795665N,1.0964554W,94,91.8,149
2897,T,230505,163410,52.2793680N,1.0962668W,94,91.8,149
2898,T,230505,163411,52.2791702N,1.0960803W,94,91.6,149
2899,T,230505,163412,52.2789742N,1.0958920W,93,91.3,149
2900,T,230505,163413,52.2787796N,1.0957053W,93,90.9,149
2901,T,230505,163414,52.2785869N,1.0955220W,93,90.1,149
2902,T,230505,163415,52.2783964N,1.0953435W,92,89,150
2903,T,230505,163416,52.2782081N,1.0951743W,92,87.7,151
2904,T,230505,163417,52.2780196N,1.0950139W,92,86.6,152
2905,T,230505,163418,52.2778289N,1.0948618W,91,85.9,154
2906,T,230505,163419,52.2776334N,1.0947114W,91,86.3,154
2907,T,230505,163420,52.2774299N,1.0945599W,91,87.7,155
2908,T,230505,163421,52.2772235N,1.0944125W,91,88.8,156
2909,T,230505,163422,52.2770173N,1.0942734W,90,89,157
2910,T,230505,163423,52.2768129N,1.0941383W,90,88.7,158
2911,T,230505,163424,52.2766101N,1.0940088W,90,87.9,158
2912,T,230505,163425,52.2764073N,1.0938862W,90,87.2,159
2913,T,230505,163426,52.2762057N,1.0937693W,90,86.4,160
2914,T,230505,163427,52.2760052N,1.0936588W,90,85.5,161
2915,T,230505,163428,52.2758079N,1.0935535W,89,84.4,161
2916,T,230505,163429,52.2756124N,1.0934528W,89,83.3,162
2917,T,230505,163430,52.2754176N,1.0933574W,89,82.4,163
2918,T,230505,163431,52.2752232N,1.0932687W,89,81.6,164
2919,T,230505,163432,52.2750290N,1.0931856W,89,81.1,165
2920,T,230505,163433,52.2748335N,1.0931069W,88,80.9,166
2921,T,230505,163434,52.2746373N,1.0930308W,89,82,167
2922,T,230505,163435,52.2744325N,1.0929653W,89,82.9,168
2923,T,230505,163436,52.2742249N,1.0929009W,89,83.8,169
2924,T,230505,163437,52.2740163N,1.0928456W,88,84.4,170
2925,T,230505,163438,52.2738062N,1.0927881W,88,85.1,170
2926,T,230505,163439,52.2735921N,1.0927308W,88,85.9,171
2927,T,230505,163440,52.2733761N,1.0926804W,88,86.4,171
2928,T,230505,163441,52.2731587N,1.0926358W,88,86.8,172
2929,T,230505,163442,52.2729429N,1.0925959W,88,86.8,173
2930,T,230505,163443,52.2727259N,1.0925592W,88,87,174
2931,T,230505,163444,52.2725095N,1.0925303W,88,87,175
2932,T,230505,163445,52.2722911N,1.0925095W,88,87.2,176
2933,T,230505,163446,52.2720714N,1.0924957W,88,87.4,177
2934,T,230505,163447,52.2718533N,1.0924873W,88,87.4,178
2935,T,230505,163448,52.2716356N,1.0924801W,88,87.2,178
2936,T,230505,163449,52.2714180N,1.0924712W,88,87.2,178
2937,T,230505,163450,52.2711995N,1.0924633W,88,87.2,178
2938,T,230505,163451,52.2709808N,1.0924555W,88,87.4,178
2939,T,230505,163452,52.2707608N,1.0924470W,88,87.7,178
2940,T,230505,163453,52.2705398N,1.0924334W,87,88.3,177
2941,T,230505,163454,52.2703166N,1.0924175W,87,88.7,177
2942,T,230505,163455,52.2700930N,1.0923980W,87,89.2,176
2943,T,230505,163456,52.2698678N,1.0923718W,87,89.8,175
2944,T,230505,163457,52.2696415N,1.0923378W,87,90.3,174
2945,T,230505,163458,52.2694143N,1.0922958W,87,90.9,173
2946,T,230505,163459,52.2691864N,1.0922477W,87,91.3,172
2947,T,230505,163500,52.2689579N,1.0921955W,87,92,172
2948,T,230505,163501,52.2687271N,1.0921382W,87,92.7,171
2949,T,230505,163502,52.2684966N,1.0920773W,87,93.1,170
2950,T,230505,163503,52.2682654N,1.0920108W,87,93.5,170
2951,T,230505,163504,52.2680336N,1.0919363W,87,94,168
2952,T,230505,163505,52.2678006N,1.0918554W,87,94.6,167
2953,T,230505,163506,52.2675671N,1.0917699W,86,95.1,167
2954,T,230505,163507,52.2673344N,1.0916795W,86,95.5,166
2955,T,230505,163508,52.2671025N,1.0915834W,86,95.7,165
2956,T,230505,163509,52.2668710N,1.0914828W,86,95.7,164
2957,T,230505,163510,52.2666413N,1.0913759W,86,95.5,163
2958,T,230505,163511,52.2664138N,1.0912621W,86,95.3,162
2959,T,230505,163512,52.2661885N,1.0911426W,86,95.1,161
2960,T,230505,163513,52.2659635N,1.0910177W,86,95,161
2961,T,230505,163514,52.2657389N,1.0908873W,86,95.1,160
2962,T,230505,163515,52.2655144N,1.0907503W,86,95.5,159
2963,T,230505,163516,52.2652910N,1.0906060W,86,95.9,158
2964,T,230505,163517,52.2650682N,1.0904552W,86,96.3,157
2965,T,230505,163518,52.2648456N,1.0902976W,86,96.6,156
2966,T,230505,163519,52.2646232N,1.0901349W,86,97,155
2967,T,230505,163520,52.2644016N,1.0899673W,86,97.4,155
2968,T,230505,163521,52.2641803N,1.0897955W,85,97.7,154
2969,T,230505,163522,52.2639591N,1.0896158W,85,98.3,153
2970,T,230505,163523,52.2637373N,1.0894272W,85,99.2,152
2971,T,230505,163524,52.2635153N,1.0892268W,85,100.3,151
2972,T,230505,163525,52.2632933N,1.0890175W,85,101.3,150
2973,T,230505,163526,52.2630727N,1.0888050W,85,101.8,149
2974,T,230505,163527,52.2628542N,1.0885881W,85,102,148
2975,T,230505,163528,52.2626378N,1.0883636W,85,102.4,147
2976,T,230505,163529,52.2624243N,1.0881322W,85,102.4,146
2977,T,230505,163530,52.2622121N,1.0878970W,85,102.6,145
2978,T,230505,163531,52.2620023N,1.0876568W,85,102.6,144
2979,T,230505,163532,52.2617956N,1.0874104W,85,102.6,143
2980,T,230505,163533,52.2615923N,1.0871583W,85,102.4,142
2981,T,230505,163534,52.2613915N,1.0869017W,85,102.2,141
2982,T,230505,163535,52.2611918N,1.0866430W,85,102.2,141
2983,T,230505,163536,52.2609941N,1.0863832W,85,102,141
2984,T,230505,163537,52.2607967N,1.0861243W,85,101.6,141
2985,T,230505,163538,52.2606012N,1.0858662W,85,101.1,141
2986,T,230505,163539,52.2604075N,1.0856087W,85,100.5,140
2987,T,230505,163540,52.2602170N,1.0853509W,85,100,140
2988,T,230505,163541,52.2600286N,1.0850930W,85,99.2,140
2989,T,230505,163542,52.2598413N,1.0848345W,85,98.7,139
2990,T,230505,163543,52.2596546N,1.0845774W,85,98.3,139
2991,T,230505,163544,52.2594689N,1.0843198W,85,97.9,139
2992,T,230505,163545,52.2592833N,1.0840618W,85,97.7,139
2993,T,230505,163546,52.2590978N,1.0838035W,85,97.7,139
2994,T,230505,163547,52.2589133N,1.0835441W,85,97.7,139
2995,T,230505,163548,52.2587294N,1.0832816W,85,97.7,138
2996,T,230505,163549,52.2585455N,1.0830166W,85,97.9,138
2997,T,230505,163550,52.2583618N,1.0827507W,85,98.1,138
2998,T,230505,163551,52.2581779N,1.0824830W,85,98.3,138
2999,T,230505,163552,52.2579939N,1.0822138W,85,98.7,138
3000,T,230505,163553,52.2578097N,1.0819435W,85,98.8,138
3001,T,230505,163554,52.2576248N,1.0816701W,85,99.4,137
3002,T,230505,163555,52.2574394N,1.0813941W,84,99.8,137
3003,T,230505,163556,52.2572538N,1.0811161W,84,100.3,137
3004,T,230505,163557,52.2570677N,1.0808355W,84,100.9,137
3005,T,230505,163558,52.2568817N,1.0805540W,84,101.1,137
3006,T,230505,163559,52.2566965N,1.0802727W,84,101.3,137
3007,T,230505,163600,52.2565120N,1.0799912W,84,101.1,136
3008,T,230505,163601,52.2563285N,1.0797095W,84,100.9,136
3009,T,230505,163602,52.2561457N,1.0794273W,84,100.9,136
3010,T,230505,163603,52.2559642N,1.0791442W,84,100.7,136
3011,T,230505,163604,52.2557836N,1.0788608W,84,100.5,136
3012,T,230505,163605,52.2556029N,1.0785771W,84,100.5,136
3013,T,230505,163606,52.2554224N,1.0782934W,84,100.3,136
3014,T,230505,163607,52.2552421N,1.0780081W,84,100.5,135
3015,T,230505,163608,52.2550635N,1.0777205W,84,100.5,135
3016,T,230505,163609,52.2548859N,1.0774316W,84,100.5,135
3017,T,230505,163610,52.2547090N,1.0771411W,84,100.3,134
3018,T,230505,163611,52.2545325N,1.0768494W,84,100.5,134
3019,T,230505,163612,52.2543563N,1.0765559W,83,100.5,134
3020,T,230505,163613,52.2541795N,1.0762617W,83,100.7,134
3021,T,230505,163614,52.2540029N,1.0759664W,83,101.1,134
3022,T,230505,163615,52.2538260N,1.0756694W,83,101.3,134
3023,T,230505,163616,52.2536495N,1.0753707W,83,101.4,134
3024,T,230505,163617,52.2534731N,1.0750708W,83,101.6,133
3025,T,230505,163618,52.2532970N,1.0747690W,83,101.8,133
3026,T,230505,163619,52.2531219N,1.0744659W,83,102,133
3027,T,230505,163620,52.2529475N,1.0741596W,84,102.2,132
3028,T,230505,163621,52.2527740N,1.0738519W,84,102.4,132
3029,T,230505,163622,52.2525951N,1.0735412W,83,103.3,133
3030,T,230505,163623,52.2524222N,1.0732322W,83,103.1,132
3031,T,230505,163624,52.2522484N,1.0729218W,83,103.1,132
3032,T,230505,163625,52.2520771N,1.0726363W,84,103.1,132
3033,T,230505,163626,52.2519072N,1.0723382W,84,103.1,132
3034,T,230505,163627,52.2517391N,1.0720254W,84,103.1,131
3035,T,230505,163628,52.2515689N,1.0717113W,84,103.1,131
3036,T,230505,163629,52.2513991N,1.0713959W,84,103.1,131
3037,T,230505,163630,52.2512305N,1.0710804W,85,103.1,131
3038,T,230505,163631,52.2510632N,1.0707608W,85,102.9,130
3039,T,230505,163632,52.2508952N,1.0704452W,86,102.9,130
3040,T,230505,163633,52.2507289N,1.0701282W,86,102.7,130
3041,T,230505,163634,52.2505633N,1.0698077W,86,102.7,130
3042,T,230505,163635,52.2503980N,1.0694850W,87,102.7,129
3043,T,230505,163636,52.2502307N,1.0691654W,87,103.1,130
3044,T,230505,163637,52.2500629N,1.0688451W,87,103.3,130
3045,T,230505,163638,52.2498956N,1.0685200W,88,103.7,130
3046,T,230505,163639,52.2497302N,1.0681910W,88,104,129
3047,T,230505,163640,52.2495658N,1.0678586W,88,104.4,128
3048,T,230505,163641,52.2494018N,1.0675266W,88,104.4,128
3049,T,230505,163642,52.2492371N,1.0671937W,89,104.6,128
3050,T,230505,163643,52.2490724N,1.0668604W,89,104.8,128
3051,T,230505,163644,52.2489093N,1.0665236W,89,105,128
3052,T,230505,163645,52.2487468N,1.0661841W,89,105.3,128
3053,T,230505,163646,52.2485849N,1.0658428W,90,105.5,127
3054,T,230505,163647,52.2484235N,1.0655027W,90,105.5,127
3055,T,230505,163648,52.2482619N,1.0651623W,90,105.5,127
3056,T,230505,163649,52.2481008N,1.0648226W,90,105.5,127
3057,T,230505,163650,52.2479399N,1.0644811W,90,105.7,127
3058,T,230505,163651,52.2477804N,1.0641380W,90,105.5,127
3059,T,230505,163652,52.2476220N,1.0637955W,91,105.3,127
3060,T,230505,163653,52.2474656N,1.0634529W,91,105.1,126
3061,T,230505,163654,52.2473094N,1.0631103W,91,105.1,126
3062,T,230505,163655,52.2471535N,1.0627684W,91,105,126
3063,T,230505,163656,52.2469971N,1.0624285W,91,104.6,126
3064,T,230505,163657,52.2468405N,1.0620901W,91,104.2,127
3065,T,230505,163658,52.2466845N,1.0617530W,91,104,127
3066,T,230505,163659,52.2465302N,1.0614143W,92,103.8,126
3067,T,230505,163700,52.2463761N,1.0610766W,92,103.5,126
3068,T,230505,163701,52.2462224N,1.0607401W,92,103.3,126
3069,T,230505,163702,52.2460695N,1.0604039W,92,102.9,126
3070,T,230505,163703,52.2459174N,1.0600683W,92,102.7,126
3071,T,230505,163704,52.2457667N,1.0597400W,92,102.7,127
3072,T,230505,163705,52.2456115N,1.0594264W,93,102.7,126
3073,T,230505,163706,52.2454572N,1.0590931W,93,102.7,127
3074,T,230505,163707,52.2453016N,1.0587575W,93,102.9,127
3075,T,230505,163708,52.2451450N,1.0584267W,93,102.7,127
3076,T,230505,163709,52.2449922N,1.0581002W,93,102.7,127
3077,T,230505,163710,52.2448424N,1.0577657W,93,102.6,126
3078,T,230505,163711,52.2446944N,1.0574260W,93,102.4,126
3079,T,230505,163712,52.2445417N,1.0570899W,93,102.2,126
3080,T,230505,163713,52.2443901N,1.0567572W,92,101.6,126
3081,T,230505,163714,52.2442378N,1.0564289W,92,101.1,126
3082,T,230505,163715,52.2440886N,1.0561037W,92,100.3,126
3083,T,230505,163716,52.2439398N,1.0557810W,92,99.8,127
3084,T,230505,163717,52.2437901N,1.0554598W,92,99.4,127
3085,T,230505,163718,52.2436414N,1.0551377W,92,99,126
3086,T,230505,163719,52.2434933N,1.0548161W,92,98.8,126
3087,T,230505,163720,52.2433468N,1.0544947W,92,98.8,126
3088,T,230505,163721,52.2431975N,1.0541707W,92,99,126
3089,T,230505,163722,52.2430508N,1.0538450W,91,99.2,126
3090,T,230505,163723,52.2429096N,1.0535144W,91,99,125
3091,T,230505,163724,52.2427710N,1.0531859W,91,98.7,124
3092,T,230505,163725,52.2426311N,1.0528601W,91,98.3,125
3093,T,230505,163726,52.2424883N,1.0525376W,91,97.9,125
3094,T,230505,163727,52.2423424N,1.0522178W,91,97.9,126
3095,T,230505,163728,52.2421945N,1.0518966W,90,98.3,127
3096,T,230505,163729,52.2420459N,1.0515726W,90,98.7,126
3097,T,230505,163730,52.2418968N,1.0512479W,90,99,126
3098,T,230505,163731,52.2417477N,1.0509228W,90,99.2,126
3099,T,230505,163732,52.2415984N,1.0505976W,90,99.4,126
3100,T,230505,163733,52.2414507N,1.0502722W,89,99.4,126
3101,T,230505,163734,52.2413033N,1.0499478W,89,99.4,126
3102,T,230505,163735,52.2411531N,1.0496230W,89,99.6,127
3103,T,230505,163736,52.2410019N,1.0492962W,89,100,127
3104,T,230505,163737,52.2408508N,1.0489687W,88,100.3,127
3105,T,230505,163738,52.2406989N,1.0486402W,88,100.5,127
3106,T,230505,163739,52.2405478N,1.0483113W,88,100.7,126
3107,T,230505,163740,52.2403970N,1.0479826W,88,100.7,126
3108,T,230505,163741,52.2402455N,1.0476524W,88,100.9,126
3109,T,230505,163742,52.2400944N,1.0473198W,88,101.3,126
3110,T,230505,163743,52.2399443N,1.0469845W,87,101.4,126
3111,T,230505,163744,52.2397958N,1.0466485W,87,101.4,125
3112,T,230505,163745,52.2396482N,1.0463125W,87,101.4,125
3113,T,230505,163746,52.2395004N,1.0459746W,87,101.6,125
3114,T,230505,163747,52.2393531N,1.0456348W,87,102,125
3115,T,230505,163748,52.2392060N,1.0452934W,86,102.2,125
3116,T,230505,163749,52.2390604N,1.0449494W,86,102.4,124
3117,T,230505,163750,52.2389153N,1.0446045W,86,102.6,124
3118,T,230505,163751,52.2387713N,1.0442579W,86,102.7,124
3119,T,230505,163752,52.2386275N,1.0439102W,86,102.7,124
3120,T,230505,163753,52.2384840N,1.0435630W,86,102.7,123
3121,T,230505,163754,52.2383408N,1.0432155W,86,102.7,123
3122,T,230505,163755,52.2381994N,1.0428684W,85,102.4,123
3123,T,230505,163756,52.2380616N,1.0425257W,85,101.6,123
3124,T,230505,163757,52.2379263N,1.0421851W,85,100.5,122
3125,T,230505,163758,52.2377936N,1.0418467W,85,99.6,122
3126,T,230505,163759,52.2376617N,1.0415107W,85,98.8,122
3127,T,230505,163800,52.2375323N,1.0411764W,84,97.9,122
3128,T,230505,163801,52.2374066N,1.0408477W,84,96.4,121
3129,T,230505,163802,52.2372847N,1.0405250W,84,94.8,121
3130,T,230505,163803,52.2371659N,1.0402070W,84,93.1,121
3131,T,230505,163804,52.2370489N,1.0398932W,84,91.8,121
3132,T,230505,163805,52.2369332N,1.0395835W,84,90.5,121
3133,T,230505,163806,52.2368196N,1.0392774W,84,89.2,121
3134,T,230505,163806,52.2368196N,1.0392774W,84,89.2,121
3135,T,230505,163808,52.2365981N,1.0386779W,84,86.6,120
3136,T,230505,163809,52.2364916N,1.0383847W,83,85.1,120
3137,T,230505,163810,52.2363866N,1.0380948W,83,84,120
3138,T,230505,163811,52.2362838N,1.0378053W,83,83.1,120
3139,T,230505,163812,52.2361820N,1.0375146W,83,82.5,119
3140,T,230505,163813,52.2360807N,1.0372253W,83,82.2,119
3141,T,230505,163814,52.2359794N,1.0369342W,83,82.2,119
3142,T,230505,163815,52.2358784N,1.0366412W,83,82.4,119
3143,T,230505,163816,52.2357767N,1.0363469W,83,82.5,119
3144,T,230505,163817,52.2356754N,1.0360517W,83,82.7,119
3145,T,230505,163818,52.2355757N,1.0357557W,82,82.7,118
3146,T,230505,163819,52.2354780N,1.0354590W,82,82.7,118
3147,T,230505,163820,52.2353808N,1.0351645W,82,82.4,118
3148,T,230505,163821,52.2352842N,1.0348721W,82,82,118
3149,T,230505,163822,52.2351882N,1.0345817W,82,81.4,118
3150,T,230505,163823,52.2350933N,1.0342918W,82,81.1,118
3151,T,230505,163824,52.2349997N,1.0340013W,82,80.7,117
3152,T,230505,163825,52.2349066N,1.0337103W,82,80.5,117
3153,T,230505,163826,52.2348158N,1.0334209W,81,80.1,117
3154,T,230505,163827,52.2347255N,1.0331311W,81,80,116
3155,T,230505,163828,52.2346339N,1.0328365W,81,80.5,116
3156,T,230505,163829,52.2345415N,1.0325375W,81,81.3,116
3157,T,230505,163830,52.2344489N,1.0322372W,81,81.8,116
3158,T,230505,163831,52.2343569N,1.0319368W,81,82,116
3159,T,230505,163832,52.2342667N,1.0316358W,80,82,116
3160,T,230505,163833,52.2341774N,1.0313351W,80,82,115
3161,T,230505,163834,52.2340887N,1.0310341W,80,82,115
3162,T,230505,163835,52.2340004N,1.0307326W,80,82,115
3163,T,230505,163836,52.2339122N,1.0304310W,80,82,115
3164,T,230505,163837,52.2338255N,1.0301318W,80,81.4,115
3165,T,230505,163838,52.2337398N,1.0298341W,80,81.3,115
3166,T,230505,163839,52.2336548N,1.0295324W,80,81.3,114
3167,T,230505,163840,52.2335740N,1.0292634W,80,80.1,113
3168,T,230505,163841,52.2334935N,1.0289534W,79,80.7,114
3169,T,230505,163842,52.2334094N,1.0286518W,79,81.1,114
3170,T,230505,163843,52.2333242N,1.0283520W,79,81.3,114
3171,T,230505,163844,52.2332409N,1.0280528W,79,81.1,114
3172,T,230505,163845,52.2331575N,1.0277583W,79,80.5,114
3173,T,230505,163846,52.2330788N,1.0274629W,79,80,113
3174,T,230505,163847,52.2330019N,1.0271691W,79,79,113
3175,T,230505,163848,52.2329293N,1.0268847W,79,77.4,112
3176,T,230505,163849,52.2328566N,1.0266090W,79,75.5,112
3177,T,230505,163850,52.2327873N,1.0263358W,78,74,112
3178,T,230505,163851,52.2327185N,1.0260657W,78,72.9,112
3179,T,230505,163851,52.2327185N,1.0260657W,78,72.9,112
3180,T,230505,163853,52.2325830N,1.0255432W,78,70.5,112
3181,T,230505,163854,52.2325209N,1.0252828W,78,69.6,112
3182,T,230505,163855,52.2324544N,1.0250253W,78,69,112
3183,T,230505,163856,52.2323907N,1.0247737W,78,68.3,112
3184,T,230505,163857,52.2323281N,1.0245193W,78,67.9,111
3185,T,230505,163858,52.2322663N,1.0242605W,78,67.9,111
3186,T,230505,163859,52.2322037N,1.0240029W,78,67.9,111
3187,T,230505,163900,52.2321413N,1.0237447W,78,68.1,111
3188,T,230505,163901,52.2320814N,1.0234858W,77,68.1,111
3189,T,230505,163902,52.2320196N,1.0232263W,77,68.1,110
3190,T,230505,163903,52.2319583N,1.0229675W,77,68.1,111
3191,T,230505,163904,52.2318974N,1.0227081W,76,68.1,111
3192,T,230505,163905,52.2318360N,1.0224488W,76,68.1,111
3193,T,230505,163906,52.2317740N,1.0221832W,76,69,110
3194,T,230505,163907,52.2317115N,1.0219089W,76,70.3,110
3195,T,230505,163908,52.2316477N,1.0216258W,75,72.2,110
3196,T,230505,163909,52.2315826N,1.0213354W,75,73.8,110
3197,T,230505,163909,52.2315826N,1.0213354W,75,73.8,110
3198,T,230505,163911,52.2314511N,1.0207397W,74,76.8,109
3199,T,230505,163912,52.2313840N,1.0204353W,74,77.9,109
3200,T,230505,163913,52.2313160N,1.0201271W,74,79,109
3201,T,230505,163914,52.2312477N,1.0198168W,74,80,109
3202,T,230505,163915,52.2311794N,1.0195033W,73,80.7,109
3203,T,230505,163916,52.2311103N,1.0191881W,73,81.3,109
3204,T,230505,163917,52.2310422N,1.0188739W,73,81.4,109
3205,T,230505,163918,52.2309749N,1.0185599W,73,81.6,109
3206,T,230505,163919,52.2309069N,1.0182451W,72,81.8,109
3207,T,230505,163920,52.2308386N,1.0179293W,72,82,109
3208,T,230505,163921,52.2307705N,1.0176100W,72,82.5,109
3209,T,230505,163922,52.2307013N,1.0172809W,72,84,108
3210,T,230505,163923,52.2306301N,1.0169454W,72,85.5,109
3211,T,230505,163924,52.2305625N,1.0166277W,72,85.7,109
3212,T,230505,163925,52.2305004N,1.0163043W,72,86.1,109
3213,T,230505,163926,52.2304291N,1.0159679W,72,86.1,109
3214,T,230505,163927,52.2303538N,1.0156378W,72,86.1,109
3215,T,230505,163928,52.2302792N,1.0153052W,72,86.1,109
3216,T,230505,163929,52.2302101N,1.0149793W,72,85.7,111
3217,T,230505,163930,52.2301349N,1.0146545W,72,85.3,109
3218,T,230505,163931,52.2300633N,1.0143289W,72,85.3,109
3219,T,230505,163932,52.2299913N,1.0139988W,72,85.1,109
3220,T,230505,163933,52.2299232N,1.0136705W,72,85.1,109
3221,T,230505,163934,52.2298513N,1.0133423W,72,85,109
3222,T,230505,163935,52.2297812N,1.0130192W,72,84.6,109
3223,T,230505,163936,52.2297109N,1.0127028W,72,84,109
3224,T,230505,163937,52.2296406N,1.0123820W,72,83.8,109
3225,T,230505,163938,52.2295730N,1.0120620W,72,83.5,109
3226,T,230505,163939,52.2295049N,1.0117428W,72,83.1,109
3227,T,230505,163940,52.2294378N,1.0114269W,72,82.7,109
3228,T,230505,163941,52.2293701N,1.0111140W,72,82.2,109
3229,T,230505,163942,52.2293031N,1.0108014W,72,81.8,109
3230,T,230505,163943,52.2292361N,1.0104882W,72,81.4,109
3231,T,230505,163944,52.2291697N,1.0101763W,72,81.4,109
3232,T,230505,163945,52.2291034N,1.0098630W,72,81.3,109
3233,T,230505,163946,52.2290359N,1.0095515W,72,81.1,109
3234,T,230505,163947,52.2289676N,1.0092383W,72,81.3,109
3235,T,230505,163948,52.2289010N,1.0089225W,72,81.6,109
3236,T,230505,163949,52.2288336N,1.0086071W,72,81.8,109
